#title = mean sea level anomaly Indian Ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.23 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
1998.8775,-29.50000,,,
1998.9045,-20.99000,,,
1998.9318,-10.97000,,,
1998.9589,1.72000,,,
1998.9862,2.78000,,,
1999.0133,-4.75000,,,
1999.0404,-6.88000,,,
1999.0946,-21.51000,,,
1999.1252,-2.32000,,,
1999.1490,-2.87000,,,
1999.1761,-1.68000,,,
1999.2033,-10.60000,,,
1999.2304,-32.21000,,,
1999.2575,-24.76000,,,
1999.2846,-15.12000,,,
1999.3391,-3.24000,,,
1999.3661,8.30000,,,
1999.3932,1.85000,,,
1999.4204,-11.20000,,,
1999.4477,-20.03000,,,
1999.4747,-3.34000,,,
1999.5019,7.72000,,,
1999.5289,2.62000,,,
1999.5566,-16.99000,,,
1999.5832,-3.21000,,,
1999.6105,-1.91000,,,
1999.6376,5.09000,,,
1999.6918,-1.69000,,,
1999.7190,1.52000,,,
1999.7461,-9.98000,,,
1999.7734,6.17000,,,
1999.8006,-2.47000,,,
1999.8277,-3.61000,,,
1999.8548,-10.91000,,,
1999.8822,-4.60000,,,
1999.9091,-2.48000,,,
1999.9634,2.96000,,,
1999.9906,12.44000,,,
2000.0177,-4.07000,,,
2000.0450,1.91000,,,
2000.0719,13.91000,,,
2000.0992,10.31000,,,
2000.1263,-1.16000,,,
2000.1534,-13.20000,,,
2000.1806,-13.38000,,,
2000.2077,-17.57000,,,
2000.2349,-4.04000,,,
2000.2892,-3.64000,,,
2000.3165,-12.32000,,,
2000.3433,-24.87000,,,
2000.3706,-11.97000,,,
2000.3976,10.73000,,,
2000.4248,16.92000,,,
2000.4520,-3.29000,,,
2000.4792,-12.66000,,,
2000.5063,-14.11000,,,
2000.5336,-24.12000,,,
2000.5877,6.26000,,,
2000.6148,-0.41000,,,
2000.6422,-9.06000,,,
2000.6692,-20.36000,,,
2000.6963,-31.69000,,,
2000.7233,-3.35000,,,
2000.7507,16.69000,,,
2000.7779,15.69000,,,
2000.8050,-4.29000,,,
2000.8593,-9.88000,,,
2000.8857,1.48000,,,
2000.9144,-12.20000,,,
2000.9409,-17.12000,,,
2000.9680,-13.00000,,,
2000.9951,-13.40000,,,
2001.0222,0.00000,,,
2001.0765,5.42000,,,
2001.1036,-0.15000,,,
2001.1308,-25.31000,,,
2001.1579,-19.22000,,,
2001.1850,-6.97000,,,
2001.2122,-8.43000,,,
2001.2393,-0.46000,,,
2001.2664,2.99000,,,
2001.2934,-0.47000,,,
2001.3208,-6.99000,,,
2001.3481,-6.67000,,,
2001.3751,6.98000,,,
2001.4020,15.92000,,,
2001.4294,20.96000,,,
2001.4566,7.08000,,,
2001.4840,-1.76000,,,
2001.5108,0.66000,,,
2001.5378,9.41000,,,
2001.5650,9.10000,,,
2001.5923,4.23000,,,
2001.6193,-13.71000,,,
2001.6465,0.46000,,,
2001.6735,12.09000,,,
2001.7007,9.09000,,,
2001.7283,11.55000,,,
2001.7552,18.94000,,,
2001.7822,2.40000,,,
2001.8094,-10.62000,,,
2001.8366,0.48000,,,
2001.8637,22.35000,,,
2001.8919,17.60000,,,
2001.9181,6.57000,,,
2001.9453,-5.68000,,,
2001.9724,7.25000,,,
2001.9996,18.76000,,,
2002.0267,32.88000,,,
2002.0538,19.61000,13.44000,,
2002.0809,11.24000,,,
2002.0819,,11.57000,,
2002.1083,-1.33000,9.71000,,
2002.1352,,0.68000,,
2002.1353,-8.05000,,,
2002.1624,-0.74000,0.74000,,
2002.1895,7.04000,,,
2002.1898,,2.40000,,
2002.2166,10.82000,,,
2002.2167,,4.00000,,
2002.2436,,14.94000,,
2002.2439,16.83000,,,
2002.2709,7.62000,,,
2002.2714,,10.06000,,
2002.2982,,5.65000,,
2002.2984,-0.77000,,,
2002.3252,10.55000,12.41000,,
2002.3525,,4.64000,,
2002.3527,9.24000,,,
2002.3795,-10.27000,,,
2002.3797,,-13.18000,,
2002.4068,6.34000,4.89000,,
2002.4339,-0.20000,2.84000,,
2002.4608,,12.18000,,
2002.4609,10.73000,,,
2002.4881,3.98000,-2.30000,,
2002.5154,,-15.49000,,
2002.5425,-12.23000,-10.48000,,
2002.5694,-6.80000,,,
2002.5695,,-1.71000,,
2002.5968,16.28000,18.56000,,
2002.6228,11.04000,,,
2002.6239,,14.98000,,
2002.6510,,12.90000,,
2002.6555,22.69000,,,
2002.6781,10.24000,,,
2002.6782,,0.42000,,
2002.7053,,-1.49000,,
2002.7064,1.06000,,,
2002.7325,9.27000,,,
2002.7326,,6.58000,,
2002.7596,,13.75000,,
2002.7598,0.09000,,,
2002.7860,-7.37000,,,
2002.7867,,2.14000,,
2002.8138,-4.15000,,,
2002.8139,,-0.41000,,
2002.8413,,-10.17000,,
2002.8415,-5.91000,,,
2002.8683,,0.03000,,
2002.8688,6.93000,,,
2002.8942,,15.67000,,
2002.8962,16.53000,,,
2002.9225,2.80000,,,
2002.9226,,0.01000,,
2002.9497,15.36000,12.98000,,
2002.9770,,27.05000,,
2002.9774,30.87000,,,
2003.0040,,11.27000,,
2003.0042,16.72000,,,
2003.0308,-10.02000,,,
2003.0312,,-9.65000,,
2003.0581,,13.23000,,
2003.0583,8.01000,,,
2003.0855,,16.81000,,
2003.0857,7.04000,,,
2003.1125,,25.75000,,
2003.1126,17.02000,,,
2003.1394,18.22000,,,
2003.1399,,21.54000,,
2003.1670,,8.23000,,
