#title = mean sea level anomaly global ocean (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 2.96 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
1998.8505,-5.31000,,,
1998.8775,-11.16000,,,
1998.9046,-16.19000,,,
1998.9319,-8.71000,,,
1998.9591,-6.62000,,,
1998.9862,-1.84000,,,
1999.0133,-4.84000,,,
1999.0405,-6.39000,,,
1999.0948,-9.05000,,,
1999.1256,6.38000,,,
1999.1491,1.64000,,,
1999.1763,-3.30000,,,
1999.2034,-8.60000,,,
1999.2306,-7.13000,,,
1999.2577,-4.51000,,,
1999.2848,-1.82000,,,
1999.3392,-4.08000,,,
1999.3663,-9.18000,,,
1999.3933,-11.29000,,,
1999.4206,-5.19000,,,
1999.4478,-6.14000,,,
1999.4749,-1.92000,,,
1999.5020,0.43000,,,
1999.5292,-4.94000,,,
1999.5566,-7.24000,,,
1999.5834,-2.30000,,,
1999.6106,-2.71000,,,
1999.6377,0.74000,,,
1999.6920,-7.39000,,,
1999.7192,-4.54000,,,
1999.7462,-4.20000,,,
1999.7735,3.49000,,,
1999.8008,2.49000,,,
1999.8278,-2.77000,,,
1999.8550,-8.91000,,,
1999.8822,-8.49000,,,
1999.9092,-4.39000,,,
1999.9636,4.51000,,,
1999.9907,3.99000,,,
2000.0178,-3.54000,,,
2000.0450,-2.52000,,,
2000.0721,4.97000,,,
2000.0993,2.94000,,,
2000.1264,1.09000,,,
2000.1536,-1.63000,,,
2000.1807,-6.18000,,,
2000.2078,-6.39000,,,
2000.2350,2.09000,,,
2000.2894,1.03000,,,
2000.3165,-4.58000,,,
2000.3436,-8.61000,,,
2000.3707,-7.61000,,,
2000.3978,-3.33000,,,
2000.4250,1.45000,,,
2000.4522,0.47000,,,
2000.4794,-2.75000,,,
2000.5065,-4.76000,,,
2000.5337,-1.98000,,,
2000.5879,-0.13000,,,
2000.6149,0.44000,,,
2000.6423,-2.54000,,,
2000.6694,-9.64000,,,
2000.6965,-6.64000,,,
2000.7235,1.75000,,,
2000.7509,5.83000,,,
2000.7780,4.19000,,,
2000.8051,-3.43000,,,
2000.8595,-2.90000,,,
2000.8860,0.85000,,,
2000.9145,3.75000,,,
2000.9409,2.44000,,,
2000.9681,-0.16000,,,
2000.9952,0.91000,,,
2001.0222,2.16000,,,
2001.0766,5.60000,,,
2001.1038,2.73000,,,
2001.1309,-3.75000,,,
2001.1581,-2.60000,,,
2001.1852,3.54000,,,
2001.2124,2.52000,,,
2001.2395,6.41000,,,
2001.2666,3.85000,,,
2001.2937,0.77000,,,
2001.3210,-3.02000,,,
2001.3482,-0.85000,,,
2001.3752,5.05000,,,
2001.4024,5.32000,,,
2001.4296,3.98000,,,
2001.4567,-0.94000,,,
2001.4840,4.40000,,,
2001.5110,6.84000,,,
2001.5381,10.97000,,,
2001.5653,7.48000,,,
2001.5924,8.13000,,,
2001.6195,0.26000,,,
2001.6468,-1.73000,,,
2001.6738,2.09000,,,
2001.7010,10.81000,,,
2001.7283,10.43000,,,
2001.7553,7.58000,,,
2001.7825,-0.29000,,,
2001.8096,-4.24000,,,
2001.8368,3.54000,,,
2001.8639,9.02000,,,
2001.8918,7.97000,,,
2001.9182,5.53000,,,
2001.9454,0.67000,,,
2001.9725,0.97000,,,
2001.9996,9.02000,,,
2002.0270,6.96000,,,
2002.0537,,0.59000,,
2002.0540,6.00000,,,
2002.0811,5.42000,,,
2002.0819,,7.31000,,
2002.1083,0.71000,8.79000,,
2002.1352,,9.60000,,
2002.1354,2.60000,,,
2002.1626,7.43000,8.75000,,
2002.1897,8.05000,,,
2002.1898,,2.94000,,
2002.2168,8.33000,,,
2002.2169,,4.72000,,
2002.2438,,3.50000,,
2002.2440,2.73000,,,
2002.2711,0.88000,,,
2002.2713,,8.35000,,
2002.2983,,4.07000,,
2002.2988,-2.68000,,,
2002.3254,4.13000,4.89000,,
2002.3525,,4.59000,,
2002.3527,8.12000,,,
2002.3797,8.22000,6.48000,,
2002.4069,6.27000,5.61000,,
2002.4340,-0.29000,3.04000,,
2002.4611,4.25000,6.45000,,
2002.4883,14.05000,8.97000,,
2002.5155,,6.69000,,
2002.5426,10.41000,8.89000,,
2002.5697,7.28000,11.07000,,
2002.5969,5.68000,11.25000,,
