#title = mean sea level anomaly North Sea (Annual signals removed) ,,,,
#institution = NOAA/Laboratory for Satellite Altimetry ,,,,
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) ,,,,
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' ,,
#trend = 2.94 mm/year (no glacial isostatic adjustment correction) ,,,,
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2000.0164,30.24,,,
2000.0437,29.58,,,
2000.0707,21.22,,,
2000.0981,102.25,,,
2000.1253,69,,,
2000.1525,13.47,,,
2000.1794,93.5,,,
2000.2067,73.98,,,
2000.2339,-43.46,,,
2000.2884,-75.92,,,
2000.3151,-53.92,,,
2000.3421,-15.81,,,
2000.3695,11.39,,,
2000.3969,28.93,,,
2000.4241,6.48,,,
2000.4511,46.64,,,
2000.478,19.49,,,
2000.5053,-8.38,,,
2000.533,-17.23,,,
2000.5878,-14.74,,,
2000.6141,-25.3,,,
2000.641,-31.5,,,
2000.6681,-18.83,,,
2000.6948,-17.24,,,
2000.7502,-53.15,,,
2000.8049,-5.66,,,
2000.9128,-40.48,,,
2000.9404,57.89,,,
2000.9669,25.68,,,
2000.9937,-51.11,,,
2001.0211,10.04,,,
2001.0766,-73.06,,,
2001.1297,119.36,,,
2001.1568,-51.82,,,
2001.184,-13.65,,,
2001.2108,2.26,,,
2001.238,-63.71,,,
2001.2656,10.4,,,
2001.2921,-33.49,,,
2001.3199,-85.94,,,
2001.3467,10.5,,,
2001.3745,6.12,,,
2001.4011,47.28,,,
2001.4286,39.43,,,
2001.4554,-9.56,,,
2001.4825,-7.02,,,
2001.5097,-42.17,,,
2001.537,-36.76,,,
2001.5637,-24.51,,,
2001.5917,3.06,,,
2001.6187,-40.6,,,
2001.6455,2.46,,,
2001.6724,24.11,,,
2001.6998,25.84,,,
2001.7279,-23.33,,,
2001.754,11.2,,,
2001.7813,39.78,,,
2001.8084,40.12,,,
2001.8355,168.41,,,
2001.8627,115.26,,,
2001.8898,61.67,,,
2001.9168,21.82,,,
2001.9442,52.07,,,
2001.971,53.71,,,
2001.9989,2.01,,,
2002.0258,101.79,,,
2002.0522,39.79,,,
2002.0545,,53.17,,
