#title = mean sea level anomaly Caribbean Sea (Annual signals removed) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.07 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
1998.9600,-4.18000,,,
1998.9876,12.58000,,,
1999.0135,14.52000,,,
1999.0410,-14.85000,,,
1999.0958,10.58000,,,
1999.1273,22.21000,,,
1999.1502,2.50000,,,
1999.1775,-11.18000,,,
1999.2045,-17.99000,,,
1999.2316,-34.43000,,,
1999.2587,-20.39000,,,
1999.2853,18.87000,,,
1999.3409,-0.92000,,,
1999.3676,-12.39000,,,
1999.3947,-6.20000,,,
1999.4210,4.67000,,,
1999.4488,4.19000,,,
1999.4763,-1.36000,,,
1999.5031,-6.69000,,,
1999.5307,2.34000,,,
1999.5575,-2.18000,,,
1999.5844,0.43000,,,
1999.6121,-0.50000,,,
1999.6377,-6.29000,,,
1999.6927,-9.80000,,,
1999.7203,-2.32000,,,
1999.7473,19.82000,,,
1999.7743,-3.79000,,,
1999.8022,-21.14000,,,
1999.8295,-19.20000,,,
1999.8557,-17.58000,,,
1999.8837,-45.36000,,,
1999.9094,-31.41000,,,
1999.9643,-38.47000,,,
1999.9915,-52.67000,,,
2000.0183,-31.57000,,,
2000.0459,-18.29000,,,
2000.0729,-29.77000,,,
2000.1003,-38.26000,,,
2000.1276,-25.04000,,,
2000.1546,-49.98000,,,
2000.1816,-48.31000,,,
2000.2092,-48.72000,,,
2000.2355,-46.26000,,,
2000.2904,-37.27000,,,
2000.3172,-27.19000,,,
2000.3447,-34.01000,,,
2000.3717,-24.17000,,,
2000.3984,-24.45000,,,
2000.4264,-16.80000,,,
2000.4532,-12.40000,,,
2000.4804,-10.40000,,,
2000.5076,-20.20000,,,
2000.5342,-18.99000,,,
2000.5888,-15.04000,,,
2000.6156,-20.50000,,,
2000.6433,-12.50000,,,
2000.6703,-30.74000,,,
2000.6975,-5.70000,,,
2000.7241,-7.38000,,,
2000.7517,-20.94000,,,
2000.7789,-15.66000,,,
2000.8055,-1.72000,,,
2000.8605,-8.13000,,,
2000.8872,-7.41000,,,
2000.9155,-16.92000,,,
2000.9420,-6.40000,,,
2000.9688,-7.48000,,,
2000.9963,-16.05000,,,
2001.0227,-2.39000,,,
2001.0778,30.54000,,,
2001.1047,16.15000,,,
2001.1318,15.74000,,,
2001.1590,-9.20000,,,
2001.1861,-20.15000,,,
2001.2133,-3.80000,,,
2001.2406,-10.56000,,,
2001.2677,-12.87000,,,
2001.2947,7.04000,,,
2001.3218,-10.42000,,,
2001.3489,1.94000,,,
2001.3760,13.21000,,,
2001.4032,7.51000,,,
2001.4307,2.04000,,,
2001.4577,12.79000,,,
2001.4850,23.47000,,,
2001.5121,24.19000,,,
2001.5392,12.01000,,,
2001.5661,8.79000,,,
2001.5931,-4.40000,,,
2001.6205,-10.63000,,,
2001.6481,4.83000,,,
2001.6751,20.97000,,,
2001.7007,8.62000,,,
2001.7297,34.62000,,,
2001.7563,15.02000,,,
2001.7835,21.91000,,,
2001.8107,13.99000,,,
2001.8384,26.71000,,,
2001.8647,11.08000,,,
2001.8916,2.64000,,,
2001.9190,0.61000,,,
2001.9462,11.12000,,,
2001.9734,18.34000,,,
2002.0009,10.71000,,,
2002.0284,0.16000,,,
2002.0543,,16.22000,,
2002.0548,13.24000,,,
2002.0817,24.57000,,,
2002.0826,,27.19000,,
2002.1092,19.65000,28.97000,,
2002.1361,,36.42000,,
2002.1363,28.02000,,,
2002.1635,19.65000,,,
2002.1637,,20.32000,,
2002.1907,9.27000,,,
2002.1912,,5.06000,,
2002.2177,,-6.14000,,
2002.2178,-0.50000,,,
2002.2443,,-3.01000,,
2002.2451,-3.47000,,,
2002.2718,2.18000,,,
2002.2719,,11.37000,,
2002.2991,,0.73000,,
2002.3001,-3.49000,,,
2002.3258,12.11000,,,
2002.3263,,9.61000,,
2002.3535,,4.99000,,
2002.3536,3.19000,,,
2002.3806,,10.65000,,
2002.3807,13.61000,,,
2002.4076,,19.50000,,
2002.4077,22.72000,,,
2002.4344,24.67000,,,
2002.4351,,21.53000,,
2002.4616,19.79000,,,
2002.4623,,10.80000,,
2002.4892,7.31000,-3.91000,,
2002.5162,,-2.88000,,
2002.5434,17.05000,,,
2002.5436,,6.35000,,
2002.5707,13.27000,13.79000,,
2002.5976,11.51000,,,
2002.5979,,19.91000,,
2002.6248,,8.07000,,
2002.6258,-7.42000,,,
2002.6521,,20.59000,,
2002.6558,8.23000,,,
2002.6788,24.95000,,,
2002.6792,,33.37000,,
2002.7060,,41.68000,,
2002.7069,52.00000,,,
2002.7328,36.16000,,,
2002.7333,,40.70000,,
2002.7606,44.43000,,,
2002.7611,,43.23000,,
2002.7862,66.01000,,,
2002.7877,,65.65000,,
2002.8146,65.89000,,,
2002.8153,,42.95000,,
2002.8416,41.44000,,,
2002.8421,,33.30000,,
2002.8685,28.26000,,,
2002.8692,,27.66000,,
2002.8951,,16.47000,,
2002.8970,20.43000,,,
2002.9231,24.89000,,,
2002.9235,,35.69000,,
2002.9493,35.56000,,,
2002.9506,,36.96000,,
2002.9771,23.71000,,,
2002.9781,,21.96000,,
2003.0049,33.99000,,,
2003.0051,,36.20000,,
2003.0323,,49.44000,,
2003.0327,49.10000,,,
2003.0590,54.36000,58.18000,,
2003.0859,51.56000,,,
2003.0866,,43.21000,,
2003.1124,81.97000,,,
2003.1136,,60.36000,,
2003.1402,61.28000,,,
2003.1407,,58.71000,,
2003.1679,,49.68000,,
2003.1690,71.96000,,,
2003.1946,69.63000,,,
2003.1948,,52.25000,,
2003.2216,48.27000,,,
2003.2223,,58.08000,,
2003.2491,47.72000,,,
2003.2494,,44.05000,,
2003.2766,58.84000,,,
2003.2817,,49.07000,,
2003.3028,36.08000,,,
2003.3040,,28.71000,,
2003.3308,82.69000,,,
2003.3309,,69.66000,,
2003.3579,,52.43000,,
2003.3590,72.42000,,,
2003.3849,,55.57000,,
2003.3858,47.54000,,,
2003.4116,48.03000,,,
2003.4123,,58.13000,,
2003.4383,51.57000,,,
2003.4392,,39.00000,,
2003.4668,,35.95000,,
2003.4678,42.47000,,,
2003.4940,,36.33000,,
2003.4945,59.96000,,,
2003.5204,51.09000,,,
2003.5209,,41.82000,,
2003.5472,44.47000,,,
2003.5479,,41.98000,,
2003.5750,,34.30000,,
2003.5753,33.85000,,,
2003.6019,42.96000,,,
2003.6024,,33.67000,,
2003.6283,18.26000,,,
2003.6297,,29.29000,,
2003.6563,,32.33000,,
2003.6567,18.59000,,,
2003.6836,,46.59000,,
2003.6848,34.83000,,,
2003.7107,,50.54000,,
2003.7114,39.70000,,,
2003.7377,47.17000,,,
2003.7382,,51.78000,,
2003.7639,43.10000,,,
2003.7650,,51.59000,,
2003.7922,,47.98000,,
2003.7926,34.25000,,,
2003.8195,,57.52000,,
2003.8202,42.42000,,,
2003.8463,65.56000,,,
2003.8468,,51.89000,,
2003.8706,,26.26000,,
2003.8734,31.65000,,,
2003.9003,9.41000,,,
2003.9111,,13.51000,,
2003.9279,11.97000,,,
2003.9285,,22.23000,,
2003.9551,30.35000,,,
2003.9553,,47.98000,,
2003.9822,,34.79000,,
2003.9823,36.33000,,,
2004.0091,20.13000,,,
2004.0095,,23.25000,,
2004.0362,34.60000,,,
2004.0368,,33.39000,,
2004.0630,15.71000,,,
2004.0641,,19.90000,,
2004.0893,24.14000,,,
2004.0910,,18.28000,,
2004.1134,,16.33000,,
2004.1195,55.88000,,,
2004.1459,36.36000,,,
2004.1491,,31.03000,,
2004.1725,,4.82000,,
2004.1728,16.77000,,,
2004.1992,22.18000,,,
2004.1995,,18.01000,,
2004.2262,30.60000,,,
2004.2266,,26.59000,,
2004.2522,,-6.45000,,
2004.2547,10.18000,,,
2004.2791,-2.00000,,,
2004.2811,,-2.17000,,
2004.3082,,-9.64000,,
2004.3087,2.44000,,,
2004.3354,,-11.87000,,
2004.3363,7.58000,,,
2004.3624,,-1.55000,,
2004.3631,15.85000,,,
2004.3886,-10.05000,,,
2004.3896,,-23.47000,,
2004.4163,,-6.56000,,
2004.4440,,3.35000,,
2004.4710,,7.15000,,
2004.4735,15.94000,,,
2004.4977,14.18000,,,
2004.4981,,4.09000,,
2004.5224,5.53000,,,
2004.5252,,-2.61000,,
2004.5524,,-9.53000,,
2004.5535,4.84000,,,
2004.5774,4.27000,,,
2004.5796,,-3.86000,,
2004.6069,,1.94000,,
2004.6077,-0.64000,,,
2004.6335,,5.04000,,
2004.6343,3.96000,,,
2004.6613,,-17.06000,,
2004.6620,-17.21000,,,
2004.6876,-4.34000,,,
2004.6879,,-4.64000,,
2004.7143,,-15.45000,,
2004.7150,-21.58000,,,
2004.7424,,-7.46000,,
2004.7439,2.73000,,,
2004.7687,27.84000,,,
2004.7694,,10.39000,,
2004.7960,-6.79000,,,
2004.7973,,8.59000,,
2004.8240,,11.37000,,
2004.8261,-3.97000,,,
2004.8501,6.71000,,,
2004.8508,,16.60000,,
2004.8777,2.28000,,,
2004.8784,,5.11000,,
2004.9042,-3.66000,,,
2004.9054,,0.97000,,
2004.9323,-12.12000,,,
2004.9325,,-10.81000,,
2004.9538,-3.41000,,,
2004.9597,,-6.30000,,
2004.9863,2.50000,,,
2004.9867,,5.53000,,
2005.0132,-19.87000,,,
2005.0140,,-2.39000,,
2005.0412,,15.59000,,
2005.0416,5.72000,,,
2005.0679,-5.63000,,,
2005.0682,,-1.14000,,
2005.0953,-1.43000,-0.71000,,
2005.1221,-3.27000,,,
2005.1225,,-2.86000,,
2005.1493,-12.61000,,,
2005.1497,,-6.43000,,
2005.1757,-23.71000,,,
2005.1770,,-19.27000,,
2005.2040,,-17.66000,,
2005.2052,-13.48000,,,
2005.2308,-0.71000,,,
2005.2309,,-2.12000,,
2005.2581,15.56000,,,
2005.2583,,16.39000,,
2005.2847,,20.08000,,
2005.2850,24.31000,,,
2005.3098,6.79000,,,
2005.3125,,13.48000,,
2005.3397,,15.00000,,
2005.3398,10.45000,,,
2005.3663,-5.87000,,,
2005.3666,,-6.79000,,
2005.3944,,-11.63000,,
2005.3945,-15.97000,,,
2005.4198,7.88000,,,
2005.4208,,20.78000,,
2005.4479,,17.33000,,
2005.4487,5.81000,,,
2005.4751,9.15000,,,
2005.4752,,21.63000,,
2005.5012,-5.55000,,,
2005.5025,,13.09000,,
2005.5294,8.47000,,,
2005.5298,,19.10000,,
2005.5561,9.28000,,,
2005.5571,,12.01000,,
2005.5835,-12.11000,,,
2005.5845,,0.51000,,
2005.6108,-5.08000,,,
2005.6111,,0.37000,,
2005.6380,-11.14000,,,
2005.6389,,-0.91000,,
2005.6652,-17.49000,,,
2005.6654,,-12.77000,,
2005.6925,-4.37000,,,
2005.6930,,1.04000,,
2005.7139,,6.00000,,
2005.7191,-1.30000,,,
2005.7464,19.77000,,,
2005.7515,,19.05000,,
2005.7657,-14.76000,,,
2005.7740,,-1.36000,,
2005.8013,,3.17000,,
2005.8285,,3.86000,,
2005.8556,,5.70000,,
2005.8830,,-15.71000,,
2005.9099,,-2.61000,,
2005.9370,,-0.19000,,
2005.9640,,-5.10000,,
2005.9913,,-13.41000,,
2006.0182,,-13.12000,,
2006.0455,,7.95000,,
2006.0726,,-2.54000,,
2006.1000,,-7.47000,,
2006.1272,,1.06000,,
2006.1541,,2.94000,,
2006.1813,,0.40000,,
2006.2083,,8.64000,,
2006.2357,,4.62000,,
2006.2625,,-0.74000,,
2006.2901,,-15.45000,,
2006.3171,,-12.14000,,
2006.3441,,-4.33000,,
2006.3714,,5.18000,,
2006.3981,,0.35000,,
2006.4254,,-9.30000,,
2006.4534,,6.85000,,
2006.4800,,22.81000,,
2006.5072,,20.62000,,
2006.5341,,-4.75000,,
2006.5613,,4.34000,,
2006.5886,,10.15000,,
2006.6156,,-14.16000,,
2006.6432,,-22.54000,,
2006.6701,,-19.57000,,
2006.6972,,-7.13000,,
2006.7253,,-2.79000,,
2006.7516,,23.05000,,
2006.7785,,34.33000,,
2006.8062,,24.17000,,
2006.8245,,6.13000,,
2006.8899,,7.16000,,
2006.9144,,12.92000,,
2006.9404,,11.12000,,
2006.9687,,2.32000,,
2006.9958,,2.41000,,
2007.0229,,8.55000,,
2007.0500,,2.92000,,
2007.0773,,10.29000,,
2007.1044,,-0.61000,,
2007.1312,,-5.14000,,
2007.1588,,15.39000,,
2007.1860,,23.65000,,
2007.2131,,23.21000,,
2007.2401,,16.66000,,
2007.2666,,11.72000,,
2007.2939,,0.67000,,
2007.3217,,16.64000,,
2007.3486,,13.61000,,
2007.3762,,9.54000,,
2007.4030,,26.76000,,
2007.4305,,23.63000,,
2007.4574,,28.80000,,
2007.4846,,45.50000,,
2007.5115,,40.31000,,
2007.5385,,32.87000,,
2007.5659,,16.49000,,
2007.5931,,23.11000,,
2007.6204,,4.86000,,
2007.6472,,-7.80000,,
2007.6742,,-7.04000,,
2007.7013,,9.45000,,
2007.7290,,27.11000,,
2007.7556,,41.43000,,
2007.7830,,31.86000,,
2007.8100,,15.32000,,
2007.8372,,19.32000,,
2007.8643,,12.82000,,
2007.8916,,22.09000,,
2007.9186,,16.50000,,
2007.9458,,15.02000,,
2007.9731,,9.05000,,
2008.0000,,5.73000,,
2008.0274,,9.16000,,
2008.0545,,23.67000,,
2008.0817,,26.02000,,
2008.1089,,18.03000,,
2008.1360,,4.81000,,
2008.1632,,12.90000,,
2008.1903,,14.07000,,
